ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,UPC,Fuel Type,Furnace is ENERGY STAR Certified in,Efficiency (AFUE),Capable of Two Way Communication?,Date Available On Market,Date Qualified,Markets,CB Model Identifier,Can Integrate Hot Water Heating,Meets ENERGY STAR Most Efficient Criteria
2403196,Nortek Global HVAC,Broan,KG7TE-035D-E23A1,KG7TE-035D-E23AP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,08/10/2021,04/22/2024,"United States, Canada",ES_1020907_KG7TE-035D-E23AP_09292021014727_3051860,No,
2403200,Nortek Global HVAC,Broan,FG7TE-035D-E23A1,FG7TE-035D-E23AP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,08/10/2021,04/22/2024,"United States, Canada",ES_1020907_FG7TE-035D-E23AP_09292021014726_1254977,No,
2403207,Nortek Global HVAC,Broan,G7TN-115D-V45D1,FG7TN-115D-V45CP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,07/02/2019,04/22/2024,"United States, Canada",ES_1020907_FG7TN-115D-V45CP_09292021014706_8683353,No,
2403213,Nortek Global HVAC,Broan,G7TN-115D-E45D1,KG7TN-115D-E45DP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,07/02/2019,04/22/2024,"United States, Canada",ES_1020907_KG7TN-115D-E45DP_09292021014705_3294321,No,
2683813,Rheem-Ruud Manufacturing,Friedrich,Rheem,FR921V0703A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,03/20/2016,01/05/2024,United States,ES_1045829_FR921V0703A17M4_09142023003213_1676835,No,
2683823,Rheem-Ruud Manufacturing,Friedrich,Rheem,FR951V0703A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,03/20/2016,01/05/2024,"United States, Canada",ES_1045829_FR951V0703A17M4_09142023003213_6638111,No,
2683838,Rheem-Ruud Manufacturing,Friedrich,Rheem,FR951T0703A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,03/20/2016,01/05/2024,"United States, Canada",ES_1045829_FR951T0703A17M4_09142023003207_9394100,No,
2839310,Rheem-Ruud Manufacturing,Friedrich,Rheem,FR962V0603A17M4S,,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,05/09/2022,01/08/2024,"United States, Canada",ES_1071043_FR962V0603A17M4S_07222023003933_4713375,No,
2839311,Rheem-Ruud Manufacturing,Friedrich,Rheem,FR962V0703A17M4S,,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,05/09/2022,01/08/2024,"United States, Canada",ES_1071043_FR962V0703A17M4S_07222023003936_5216457,No,
2839312,Rheem-Ruud Manufacturing,Friedrich,Rheem,FR962V0855A21M4S,,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,05/09/2022,01/08/2024,"United States, Canada",ES_1071043_FR962V0855A21M4S_07222023003937_985377,No,
2839313,Rheem-Ruud Manufacturing,Friedrich,Rheem,FR962V1005A21M4S,,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,05/09/2022,01/08/2024,"United States, Canada",ES_1071043_FR962V1005A21M4S_07222023003937_226053,No,
2853303,Rheem-Ruud Manufacturing,Friedrich,Rheem,FR96TA0402317MSA,,,"Natural Gas,Propane Gas",All,96,Not Applicable,11/03/2016,12/13/2023,"United States, Canada",ES_1045829_FR96TA0402317MSA_11072023003242_7608034,No,
2853325,Rheem-Ruud Manufacturing,Friedrich,Rheem,FR921V0403A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,03/20/2016,12/13/2023,United States,ES_1045829_FR921V0403A17M4_09142023003212_6357656,No,
2853334,Rheem-Ruud Manufacturing,Friedrich,Rheem,FR96TA1002521MSA,,,"Natural Gas,Propane Gas",All,96,Not Applicable,11/03/2016,12/13/2023,"United States, Canada",ES_1045829_FR96TA1002521MSA_11072023003242_9939473,No,
2853358,Rheem-Ruud Manufacturing,Friedrich,Rheem,FR96TA0602317MSA,,,"Natural Gas,Propane Gas",All,96,Not Applicable,11/03/2016,12/13/2023,"United States, Canada",ES_1045829_FR96TA0602317MSA_11072023003243_3175507,No,
2853371,Rheem-Ruud Manufacturing,Friedrich,Rheem,FR951V0403A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,03/20/2016,12/13/2023,"United States, Canada",ES_1045829_FR951V0403A17M4_09142023003212_528200,No,
2853373,Rheem-Ruud Manufacturing,Friedrich,Rheem,FR96TA1152524MSA,,,"Natural Gas,Propane Gas",All,96,Not Applicable,11/03/2016,12/13/2023,"United States, Canada",ES_1045829_FR96TA1152524MSA_11072023003248_7494253,No,
2853396,Rheem-Ruud Manufacturing,Friedrich,Rheem,FR951T0403A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,03/20/2016,12/13/2023,"United States, Canada",ES_1045829_FR951T0403A17M4_09142023003207_2335745,No,
2853410,Rheem-Ruud Manufacturing,Friedrich,Rheem,FR96TA0702317MSA,,,"Natural Gas,Propane Gas",All,96,Not Applicable,11/03/2016,12/13/2023,"United States, Canada",ES_1045829_FR96TA0702317MSA_11072023003242_2785869,No,
2853414,Rheem-Ruud Manufacturing,Friedrich,Rheem,FR921T0403A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,03/20/2016,12/13/2023,United States,ES_1045829_FR921T0403A17M4_09142023003211_7744254,No,
2853432,Rheem-Ruud Manufacturing,Friedrich,Rheem,FR96TA0852521MSA,,,"Natural Gas,Propane Gas",All,96,Not Applicable,11/03/2016,12/13/2023,"United States, Canada",ES_1045829_FR96TA0852521MSA_11072023003243_3811517,No,
3356793,Rheem-Ruud Manufacturing,Friedrich,Rheem,FR962V0705A21M4S,,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,05/09/2022,01/08/2024,"United States, Canada",ES_1071043_FR962V0705A21M4S_07222023003937_3486588,No,
3356794,Rheem-Ruud Manufacturing,Friedrich,Rheem,FR962V1155A24M4S,,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,05/09/2022,01/08/2024,"United States, Canada",ES_1071043_FR962V1155A24M4S_07222023003938_4969232,No,
3356820,Rheem-Ruud Manufacturing,Friedrich,Rheem,FR96TA0702521MSA,,,"Natural Gas,Propane Gas",All,96,Not Applicable,01/10/2019,01/05/2024,"United States, Canada",ES_1045829_FR96TA0702521MSA_11072023003254_4188465,No,
3356823,Rheem-Ruud Manufacturing,Friedrich,Rheem,FR962V0403A17M4S,,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,05/09/2022,01/05/2024,"United States, Canada",ES_1105998_FR962V0403A17M4S_09142023003205_9618092,No,
2342504,Rheem-Ruud Manufacturing,MAINLINE,MAINLINE,ML96TA0702521MSA,,,"Natural Gas,Propane Gas",All,96,Not Applicable,01/10/2019,01/11/2024,"United States, Canada",ES_1045829_ML96TA0702521MSA_08012019213443_9777295,No,
2367646,Rheem-Ruud Manufacturing,MAINLINE,MAINLINE,MP96TA0702317MSA,,,"Natural Gas,Propane Gas",All,96,Not Applicable,04/01/2020,05/09/2024,"United States, Canada",ES_1045829_MP96TA0702317MSA_06052020181447_9053972,No,
2367647,Rheem-Ruud Manufacturing,MAINLINE,MAINLINE,MP96TA0602317MSA,,,"Natural Gas,Propane Gas",All,96,Not Applicable,04/01/2020,05/16/2024,"United States, Canada",ES_1045829_MP96TA0602317MSA_06052020181445_2703933,No,
2367648,Rheem-Ruud Manufacturing,MAINLINE,MAINLINE,MP96TA0402317MSA,,,"Natural Gas,Propane Gas",All,96,Not Applicable,04/01/2020,05/09/2024,"United States, Canada",ES_1045829_MP96TA0402317MSA_06052020181443_5086960,No,
2367710,Rheem-Ruud Manufacturing,MAINLINE,MAINLINE,MP96TA1152524MSA,,,"Natural Gas,Propane Gas",All,96,Not Applicable,04/01/2020,05/16/2024,"United States, Canada",ES_1045829_MP96TA1152524MSA_06052020181454_2333998,No,
2367711,Rheem-Ruud Manufacturing,MAINLINE,MAINLINE,MP96TA1002521MSA,,,"Natural Gas,Propane Gas",All,96,Not Applicable,04/01/2020,05/16/2024,"United States, Canada",ES_1045829_MP96TA1002521MSA_06052020181452_3007710,No,
2367712,Rheem-Ruud Manufacturing,MAINLINE,MAINLINE,MP96TA0852521MSA,,,"Natural Gas,Propane Gas",All,96,Not Applicable,04/01/2020,05/09/2024,"United States, Canada",ES_1045829_MP96TA0852521MSA_06052020181449_301651,No,
2668127,Rheem-Ruud Manufacturing,MAINLINE,Mainline,MP951W1005A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,06/13/2022,05/09/2024,"United States, Canada",ES_1045829_MP951W1005A21M4_06162022174505_5852840,No,
2668128,Rheem-Ruud Manufacturing,MAINLINE,Mainline,MP951W0855A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,06/13/2022,05/16/2024,"United States, Canada",ES_1045829_MP951W0855A21M4_06162022174503_9650904,No,
2668129,Rheem-Ruud Manufacturing,MAINLINE,Mainline,ML951V0603A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,06/13/2022,12/13/2023,"United States, Canada",ES_1045829_ML951V0603A17M4_06162022174458_5619692,No,
2668130,Rheem-Ruud Manufacturing,MAINLINE,Mainline,MP951W0703A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,06/13/2022,12/13/2023,"United States, Canada",ES_1045829_MP951W0703A17M4_06162022174501_7302074,No,
2683867,Rheem-Ruud Manufacturing,Sure,Rheem,S951T0855A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,03/20/2016,01/05/2024,"United States, Canada",ES_1045829_S951T0855A21M4_06142022003247_4931888,No,
2683875,Rheem-Ruud Manufacturing,Sure,Rheem,S951V0855A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,03/20/2016,01/05/2024,"United States, Canada",ES_1045829_S951V0855A21M4_06172022003336_6454888,No,
2683879,Rheem-Ruud Manufacturing,Sure,Rheem,S951T0705A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,01/10/2019,01/05/2024,"United States, Canada",ES_1045829_S951T0705A21M4_06142022003247_4913070,No,
2683880,Rheem-Ruud Manufacturing,Sure,Rheem,S951T1155A24M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,08/01/2013,01/05/2024,"United States, Canada",ES_1045829_S951T1155A24M4_06142022003244_9905341,No,
2683890,Rheem-Ruud Manufacturing,Sure,Rheem,S921T1005A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,03/20/2016,01/05/2024,United States,ES_1045829_S921T1005A21M4_06142022003243_2809811,No,
2683895,Rheem-Ruud Manufacturing,Sure,Rheem,S951T0603A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,08/01/2013,01/05/2024,"United States, Canada",ES_1045829_S951T0603A17M4_06142022003247_3346161,No,
2683896,Rheem-Ruud Manufacturing,Sure,Rheem,S921T0705A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,01/10/2019,01/05/2024,United States,ES_1045829_S921T0705A21M4_06142022003242_3819931,No,
2683899,Rheem-Ruud Manufacturing,Sure,Rheem,S921T1155A24M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,08/01/2013,01/05/2024,United States,ES_1045829_S921T1155A24M4_06142022003243_2794132,No,
2683902,Rheem-Ruud Manufacturing,Sure,Rheem,S921T0603A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,08/01/2013,01/05/2024,United States,ES_1045829_S921T0603A17M4_06142022003242_3338276,No,
2683904,Rheem-Ruud Manufacturing,Sure,Rheem,S951V1005A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,03/20/2016,01/05/2024,"United States, Canada",ES_1045829_S951V1005A21M4_06172022003338_8712916,No,
2683905,Rheem-Ruud Manufacturing,Sure,Rheem,S921T0703A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,03/20/2016,01/05/2024,United States,ES_1045829_S921T0703A17M4_06142022003242_682490,No,
2683918,Rheem-Ruud Manufacturing,Sure,Rheem,S921T0855A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,03/20/2016,01/05/2024,United States,ES_1045829_S921T0855A21M4_06142022003243_382918,No,
2683928,Rheem-Ruud Manufacturing,Sure,Rheem,S951T1005A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,03/20/2016,01/05/2024,"United States, Canada",ES_1045829_S951T1005A21M4_06142022003238_7677158,No,
2836505,Rheem-Ruud Manufacturing,Sure,Rheem,S921T0403A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,03/20/2016,01/05/2024,United States,ES_1045829_S921T0403A17M4_06142022003242_6195502,No,
2836510,Rheem-Ruud Manufacturing,Sure,Rheem,S951T0403A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,03/20/2016,01/05/2024,"United States, Canada",ES_1045829_S951T0403A17M4_06142022003247_62144,No,
2836527,Rheem-Ruud Manufacturing,Sure,Rheem,S921V0403A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,03/20/2016,01/05/2024,United States,ES_1045829_S921V0403A17M4_06172022003354_614188,No,
2836528,Rheem-Ruud Manufacturing,Sure,Rheem,S951V0403A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,03/20/2016,01/05/2024,"United States, Canada",ES_1045829_S951V0403A17M4_06172022003355_840698,No,
3356802,Rheem-Ruud Manufacturing,Sure,SURE,S98MV0855A21UPS,,,"Natural Gas,Propane Gas",All,98.2,Other/Proprietary,05/03/2022,01/05/2024,"United States, Canada",ES_1105998_S98MV0855A21UPS_05042022003227_9491713,No,
3360546,Rheem-Ruud Manufacturing,Sure,SURE,S97MV0855A21DHS,,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,05/03/2022,01/08/2024,"United States, Canada",ES_1105998_S97MV0855A21DHS_05042022003221_9735534,No,
3360550,Rheem-Ruud Manufacturing,Sure,SURE,S98MV0703A17UPS,,,"Natural Gas,Propane Gas",All,98.3,Other/Proprietary,05/03/2022,01/08/2024,"United States, Canada",ES_1105998_S98MV0703A17UPS_05042022003226_7214921,No,
3360553,Rheem-Ruud Manufacturing,Sure,SURE,S97MV1155A24DHS,,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,05/03/2022,01/08/2024,"United States, Canada",ES_1105998_S97MV1155A24DHS_05042022003223_4939964,No,
3360554,Rheem-Ruud Manufacturing,Sure,SURE,S97MV0603A17DHS,,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,05/03/2022,01/08/2024,"United States, Canada",ES_1105998_S97MV0603A17DHS_05042022003219_3805119,No,
3360556,Rheem-Ruud Manufacturing,Sure,SURE,S97MV1005A21DHS,,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,05/03/2022,01/08/2024,"United States, Canada",ES_1105998_S97MV1005A21DHS_05042022003223_7414223,No,
3360557,Rheem-Ruud Manufacturing,Sure,Sure,S962V0603A17M4S,,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,05/09/2022,01/08/2024,"United States, Canada",ES_1105998_S962V0603A17M4S_05112022020507_5757690,No,
3360558,Rheem-Ruud Manufacturing,Sure,Sure,S962V0403A17M4S,,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,05/09/2022,01/08/2024,"United States, Canada",ES_1105998_S962V0403A17M4S_05112022020507_8957288,No,
3360563,Rheem-Ruud Manufacturing,Sure,SURE,S98MV1155A24UPS,,,"Natural Gas,Propane Gas",All,98.6,Other/Proprietary,05/03/2022,01/08/2024,"United States, Canada",ES_1105998_S98MV1155A24UPS_05042022003230_2596844,No,
3360565,Rheem-Ruud Manufacturing,Sure,Sure,S962V0855A21M4S,,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,05/09/2022,01/08/2024,"United States, Canada",ES_1105998_S962V0855A21M4S_05112022020507_4381269,No,
3360566,Rheem-Ruud Manufacturing,Sure,Sure,S962V1005A21M4S,,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,05/09/2022,01/08/2024,"United States, Canada",ES_1105998_S962V1005A21M4S_05112022020507_7732130,No,
3360576,Rheem-Ruud Manufacturing,Sure,Sure,S962V0703A17M4S,,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,05/09/2022,01/08/2024,"United States, Canada",ES_1105998_S962V0703A17M4S_05112022020507_7991549,No,
3360583,Rheem-Ruud Manufacturing,Sure,SURE,S98MV0603A17UPS,,,"Natural Gas,Propane Gas",All,98.7,Other/Proprietary,05/03/2022,01/08/2024,"United States, Canada",ES_1105998_S98MV0603A17UPS_05042022003225_2336885,No,
3360589,Rheem-Ruud Manufacturing,Sure,SURE,S97MV0703A17DHS,,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,05/03/2022,01/08/2024,"United States, Canada",ES_1105998_S97MV0703A17DHS_05042022003221_6067580,No,
3360595,Rheem-Ruud Manufacturing,Sure,SURE,S98MV1005A21UPS,,,"Natural Gas,Propane Gas",All,98.1,Other/Proprietary,05/03/2022,01/08/2024,"United States, Canada",ES_1105998_S98MV1005A21UPS_05042022003228_9074472,No,
3360607,Rheem-Ruud Manufacturing,Sure,Sure,S962V1155A24M4S,,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,05/09/2022,01/08/2024,"United States, Canada",ES_1105998_S962V1155A24M4S_05112022020507_6421048,No,
2403461,Nortek Global HVAC,Broan,G7TN-080D-V35C1,FG7TN-080D-V35CP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,07/02/2019,04/22/2024,"United States, Canada",ES_1020907_FG7TN-080D-V35CP_09292021014704_3742326,No,
2403466,Nortek Global HVAC,Broan,KG7TN-080D-E35C1,KG7TN-080D-E35CP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,07/02/2019,04/22/2024,"United States, Canada",ES_1020907_KG7TN-080D-E35CP_09292021014704_7718252,No,
3477806,Nortek Global HVAC,Broan,KG7TN-100D-E35C1,KG7TN-100D-E35CP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,07/02/2019,05/09/2024,"United States, Canada",ES_1020907_KG7TN-100D-E35CP_09292021014705_8246804,No,
3477820,Nortek Global HVAC,Broan,G7SD-054D-T24B1,FG7SD-054D-T24BP,,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/15/2020,05/09/2024,"United States, Canada",ES_1020907_FG7SD-054D-T24BP_09292021014716_418546,No,
3477821,Nortek Global HVAC,Broan,G7SD-054D-T24B1,KG7SD-054D-T24BP,,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/15/2020,05/09/2024,"United States, Canada",ES_1020907_KG7SD-054D-T24BP_09292021014716_976825,No,
3477823,Nortek Global HVAC,Broan,G7SD-108D-T45D1,FG7SD-108D-T45DP,,,"Natural Gas,Propane Gas",All,95,Not Applicable,02/06/2020,05/09/2024,"United States, Canada",ES_1020907_FG7SD-108D-T45DP_09292021014717_4100103,No,
3477825,Nortek Global HVAC,Broan,G7SD-108D-T45D1,KG7SD-108D-T45DP,,,"Natural Gas,Propane Gas",All,95,Not Applicable,02/06/2020,05/09/2024,"United States, Canada",ES_1020907_KG7SD-108D-T45DP_09292021014718_8343894,No,
3477829,Nortek Global HVAC,Broan,G7SD-038D-T24B1,KG7SD-038D-T24BP,,,"Natural Gas,Propane Gas",All,95,Not Applicable,03/17/2020,05/09/2024,"United States, Canada",ES_1020907_KG7SD-038D-T24BP_09292021014719_2477632,No,
3477830,Nortek Global HVAC,Broan,G7SD-038D-T24B1,FG7SD-038D-T24BP,,,"Natural Gas,Propane Gas",All,95,Not Applicable,03/17/2020,05/09/2024,"United States, Canada",ES_1020907_FG7SD-038D-T24BP_09292021014719_326884,No,
3477832,Nortek Global HVAC,Broan,G7SD-090D-T35C1,FG7SD-090D-T35CP,,,"Natural Gas,Propane Gas",All,95,Not Applicable,03/17/2020,05/09/2024,"United States, Canada",ES_1020907_FG7SD-090D-T35CP_09292021014720_3602925,No,
3477834,Nortek Global HVAC,Broan,G7SD-090D-T35C1,KG7SD-090D-T35CP,,,"Natural Gas,Propane Gas",All,95,Not Applicable,03/17/2020,05/09/2024,"United States, Canada",ES_1020907_KG7SD-090D-T35CP_09292021014721_9479857,No,
3477836,Nortek Global HVAC,Broan,G7TE 060D-VB*,FG7TE-060D-V24BP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,04/13/2020,05/09/2024,"United States, Canada",ES_1020907_FG7TE-060D-V24BP_09292021014722_1262948,No,
3477841,Nortek Global HVAC,Broan,G7TE 115D-45D*,FG7TE-115D-E45DP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,05/09/2024,"United States, Canada",ES_1020907_FG7TE-115D-E45DP_09292021014724_7229615,No,
3477845,Nortek Global HVAC,Broan,G7TE 115D-45D*,KG7TE-115D-E45DP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,05/09/2024,"United States, Canada",ES_1020907_KG7TE-115D-E45DP_09292021014724_5955462,No,
3477849,Nortek Global HVAC,Broan,G7TE 115D-VD*,FG7TE-115D-V45DP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,05/09/2024,"United States, Canada",ES_1020907_FG7TE-115D-V45DP_09292021014724_3209757,No,
3477870,Nortek Global HVAC,Broan,G7SD-120*-T45D1,FG7SD-120*-T45D*,,,"Natural Gas,Propane Gas",U.S. South Only,91.2,Not Applicable,09/11/2020,05/09/2024,"United States, Canada",ES_1020907_FG7SD-120*-T45D*_05182023132545_805485,No,
3477872,Nortek Global HVAC,Broan,G7SD-120*-T45D1,KG7SD-120*-T45D*,,,"Natural Gas,Propane Gas",U.S. South Only,91.2,Not Applicable,09/11/2020,05/09/2024,"United States, Canada",ES_1020907_KG7SD-120*-T45D*_05182023132546_8984006,No,
2359171,Nortek Global HVAC,Frigidaire,G7SD-072D-T35C*,FG7SD-072D-T35C*,,,"Natural Gas,Propane Gas",All,95,Not Applicable,02/10/2020,04/22/2024,"United States, Canada",ES_1020907_FG7SD-072D-T35C*_04082020123301_7926528,No,
2367664,Nortek Global HVAC,Frigidaire,G7SD-120*-T45D1,FG7SD-120*-T45D1,,,"Natural Gas,Propane Gas",U.S. South Only,91.2,Not Applicable,09/11/2020,04/22/2024,"United States, Canada",ES_1020907_FG7SD-120*-T45D1_09112020014058_9892317,No,
2368850,Nortek Global HVAC,Frigidaire,G8SD-100U-T35C,FG8SD-100U-T35C*,,,Natural Gas,All,95,Not Applicable,10/02/2020,04/22/2024,United States,ES_1020907_FG8SD-100U-T35C*_10032020014355_8505858,No,
2368856,Nortek Global HVAC,Frigidaire,G8SD-050U-T23A,FG8SD-050U-T23A*,,,Natural Gas,All,95,Not Applicable,10/02/2020,04/22/2024,United States,ES_1020907_FG8SD-050U-T23A*_10032020014355_2712917,No,
2379428,Nortek Global HVAC,Frigidaire,G8SD-070U-T24B*,FG8SD-070U-T24B*,,,Natural Gas,All,95,Not Applicable,02/18/2021,04/22/2024,United States,ES_1020907_FG8SD-070U-T24B*_06042021013631_4043764,No,
2389674,Nortek Global HVAC,Frigidaire,G7TN-060D-E24B1,KG7TN-060D-E24BP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,07/02/2019,04/22/2024,"United States, Canada",ES_1020907_KG7TN-060D-E24BP_09292021014709_5135535,No,
2389681,Nortek Global HVAC,Frigidaire,FG7TN-100D-V35C1,FG7TN-100D-V35CP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,05/20/2020,04/22/2024,"United States, Canada",ES_1020907_FG7TN-100D-V35CP_09292021014723_5242685,No,
2392813,Nortek Global HVAC,Frigidaire,G7SD-120*-T45D1,FG7SD-120*-T45DP,,,"Natural Gas,Propane Gas",U.S. South Only,91.2,Not Applicable,09/11/2020,04/22/2024,"United States, Canada",ES_1020907_FG7SD-120*-T45DP_09292021014725_4639377,No,
2392818,Nortek Global HVAC,Frigidaire,G7SD-120D-T45D1,FG7SD-120D-T45DP,,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/11/2020,04/22/2024,"United States, Canada",ES_1020907_FG7SD-120D-T45DP_09292021014725_8693247,No,
2396305,Nortek Global HVAC,Frigidaire,G7SC-090D-T35C1,FG7SC-090D-T35CP,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,01/03/2020,04/22/2024,United States,ES_1020907_FG7SC-090D-T35CP_09292021014742_4603063,No,
2396322,Nortek Global HVAC,Frigidaire,G7SC-072D-T24B1,FG7SC-072D-T24BP,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,12/02/2019,04/22/2024,United States,ES_1020907_FG7SC-072D-T24BP_09292021014737_910267,No,
2396345,Nortek Global HVAC,Frigidaire,G7TE-060D-E24B1,KG7TE-060D-E24BP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,07/02/2019,04/22/2024,"United States, Canada",ES_1020907_KG7TE-060D-E24BP_09292021014714_5308307,No,
2396347,Nortek Global HVAC,Frigidaire,G7TE-060D-E24B1,FG7TE-060D-E24BP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,07/02/2019,04/22/2024,"United States, Canada",ES_1020907_FG7TE-060D-E24BP_09292021014714_6261708,No,
2396350,Nortek Global HVAC,Frigidaire,G7TN-060D-V24B1,FG7TN-060D-V24BP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,07/02/2019,04/22/2024,"United States, Canada",ES_1020907_FG7TN-060D-V24BP_09292021014709_1104648,No,
2396359,Nortek Global HVAC,Frigidaire,G7TE-080D-E35C1,KG7TE-080D-E35CP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,07/02/2019,04/22/2024,"United States, Canada",ES_1020907_KG7TE-080D-E35CP_09292021014708_8911336,No,
2668131,Rheem-Ruud Manufacturing,MAINLINE,Mainline,MP921W0705A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,06/13/2022,05/16/2024,"United States, Canada",ES_1045829_MP921W0705A21M4_06162022174458_4879868,No,
2668132,Rheem-Ruud Manufacturing,MAINLINE,Mainline,MP921W0855A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,06/13/2022,05/09/2024,"United States, Canada",ES_1045829_MP921W0855A21M4_06162022174454_325657,No,
2668133,Rheem-Ruud Manufacturing,MAINLINE,Mainline,MP951W1155A24M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,06/13/2022,05/09/2024,"United States, Canada",ES_1045829_MP951W1155A24M4_06162022174505_7686088,No,
2668134,Rheem-Ruud Manufacturing,MAINLINE,Mainline,ML921V1005A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,06/13/2022,05/09/2024,"United States, Canada",ES_1045829_ML921V1005A21M4_06162022174455_1708876,No,
2668135,Rheem-Ruud Manufacturing,MAINLINE,Mainline,ML951V0703A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,06/13/2022,12/13/2023,"United States, Canada",ES_1045829_ML951V0703A17M4_06162022174457_1993650,No,
2668136,Rheem-Ruud Manufacturing,MAINLINE,Mainline,ML951V0855A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,06/13/2022,05/16/2024,"United States, Canada",ES_1045829_ML951V0855A21M4_06162022174458_7395153,No,
2668137,Rheem-Ruud Manufacturing,MAINLINE,Mainline,MP951W0705A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,06/13/2022,05/09/2024,"United States, Canada",ES_1045829_MP951W0705A21M4_06162022174504_3492567,No,
